c,theta,A1,n_star,w,N_real,N_predict,Error_predict
0.8238500117770187,1.2331698915974312,0.004585414017783038,0.8824665680678102,1409.76119739692,56.0,1.0,98.21428571428572
0.006945406141894776,0.010510304842797604,74.71252808912652,0.3717748372016955,0.5465567372205248,73.0,127.0,73.97260273972603
13.366828922970035,0.4118104742873908,33.737215865333965,0.922294848060004,0.4514364742198168,276.0,514.0,86.23188405797102
14603.985186157344,0.30716400580311753,264.9493309682789,0.9222948397572552,0.08593194731958052,296.0,3413.0,1053.0405405405406
27204.453374275367,0.2469698036350754,21997.704465856088,0.9222864203916163,0.0006535687507697165,297.0,283173.0,95244.44444444444
237.1672222855218,1.0918313862233724,16.139571857283162,0.9222943847597496,0.1685110706441366,57.0,230.0,303.5087719298245
0.2373487964243029,0.27679564410142554,47.00927533511199,0.8534719231001521,0.308583348917314,401.0,623.0,55.36159600997506
23.946864841379515,0.612797671524139,10.818117966824458,0.32890034789827743,3.784122053738494,97.0,52.0,46.39175257731959
141.3312813040923,1.3458755122105863,9.949343643545902,0.012279138100188077,1.5883996328389642,91.0,85.0,6.593406593406592
4.402409107671513,0.23953990178593795,14.733369972608342,0.9222948510120064,0.17404503663256782,60.0,217.0,261.6666666666667
1.0815300332894775,0.07837268605625636,41.52718368214849,0.922294805924114,0.054264470363527086,54.0,559.0,935.1851851851852
4484.05369128094,0.31189188681520064,651.7751820378649,0.92229482947299,0.004530391094048808,57.0,8407.0,14649.122807017544
32.43031067897876,0.3081124737425398,29.014733377574373,0.9222948335297536,0.09373447589770656,61.0,399.0,554.0983606557377
6.69513640169407,0.028941161462982864,515.5201520565709,0.922290679481395,0.01130547276502164,135.0,6694.0,4858.518518518518
20.702055903475415,0.37765543701877374,5.780276370301433,0.9222948535588876,0.5646124755028836,52.0,84.0,61.53846153846154
1320.8055774608204,0.5163523759889811,125.77846030111117,0.24900879608222104,0.2985372861616849,62.0,179.0,188.70967741935485
0.8238500117770187,1.2331698915974312,0.004065916539065946,0.8824665680678102,4769.654291346186,166.0,1.0,99.3975903614458
31.764865803939585,0.3583080383194046,23.48982539707821,0.9222947665749328,0.08931702415879941,58.0,333.0,474.13793103448273
26.71956431597701,0.4512110806367601,18.943597347030803,0.6092584650889012,1.216967935784818,96.0,85.0,11.458333333333336
97.00401617306522,0.3142432858535178,39.06251632125848,0.9222947957382142,0.11935514387663353,78.0,521.0,567.9487179487179
14.851300114364927,0.4011931804010465,33.714440985389665,0.9222948144615044,0.3872071073675665,245.0,511.0,108.57142857142857
357.80628236131133,0.8793395334447737,12.21799939242228,0.9222940522876056,0.3434376645223743,63.0,166.0,163.4920634920635
74.86024568304988,0.018321205910182336,320.57160163948873,0.9222944417403058,0.0128470350046642,65.0,4137.0,6264.615384615385
46.35157573451186,0.4760031336025826,19.66644018447485,0.44166609410559976,0.9084859700600614,68.0,71.0,4.411764705882354
146.78246053545817,1.0709244168749736,22.67009798203442,0.0379905037125513,2.885591663493816,104.0,60.0,42.30769230769232
21.5938105593455,0.6965985387738982,7.417570984338387,0.06913411433868874,5.019788217068691,88.0,56.0,36.36363636363637
7.0382730994105405,0.3641516693739019,18.30778306568716,0.3605721432649152,3.1433902673894085,139.0,78.0,43.884892086330936
39.0505888743665,0.4776374549986934,12.30818226376904,0.4802036390097032,1.3936485132474046,56.0,47.0,16.071428571428573
54.27976320746419,0.01470671760179612,615.1053985736797,0.922290689127254,0.005306067975055136,63.0,7936.0,12496.825396825398
21.738158665380553,0.3763401844327808,10.023047791730832,0.9222948501417908,0.28684793333278585,56.0,148.0,164.28571428571428
514.1770917582471,0.8919304637296631,36.559643815058095,0.9222946670466636,0.146655366800151,91.0,492.0,440.6593406593407
11.480169980450404,0.16873442844763148,50.046355667970104,0.6148070688034807,0.5541640480307584,113.0,171.0,51.32743362831861
123.48422315429121,1.0532692442701088,14.757618383060795,0.02423157756026524,5.6201694443175665,137.0,67.0,51.09489051094891
57.237240661952114,0.3519747325540512,30.240643699775728,0.8449441205540409,0.2973892056382489,82.0,219.0,167.0731707317073
17.649165694772247,0.13821907398477465,6.3704105090315215,0.9222948500658424,1.7564867404784892,148.0,86.0,41.8918918918919
3.9811416079583095,0.07993762697913859,66.56765572911739,0.9222946016939306,0.028015551079860625,54.0,887.0,1542.5925925925924
661309.2625857204,0.2233271533827404,70311.32730854681,0.922168996894764,8.523501786282859e-05,92.0,903400.0,981856.5217391305
99.93180674116184,0.3199669320889085,44.58412787204647,0.9222948306081292,0.05054377016931921,51.0,596.0,1068.6274509803923
11.90683769271416,0.4162945207353344,9.984517272690669,0.9222948491732093,0.2490420676879869,61.0,157.0,157.37704918032787
101.50573167250624,0.22396473869584066,48.25505934636674,0.9222948139885502,0.0611914503563328,54.0,637.0,1079.6296296296296
14.889257090623515,0.3998685644699085,9.946742750898688,0.9222948401659328,0.4296666655511485,82.0,155.0,89.02439024390246
30.490766538456803,0.13255579794161124,43.42751086114749,0.9222914431305672,0.0912586588951086,67.0,575.0,758.2089552238806
15.155793693470596,0.3984671748986707,18.655977156864182,0.9222948479620984,0.5622967608135726,181.0,286.0,58.0110497237569
32376.379325154947,0.22945102670889564,6165.510646107679,0.9222924959154404,0.0008696469910760039,95.0,79369.0,83446.31578947367
75.76673843108539,0.319766665888305,3.7544719375230033,0.9222948512324824,1.1797114357100886,60.0,51.0,15.0
25.59444707205724,0.5551781067189514,9.409627522442065,0.38065613244551294,2.501168820013238,68.0,45.0,33.823529411764696
35.47063083721853,0.35843680780830833,20.973193126412973,0.10088779511456952,1.28608772083415,53.0,46.0,13.20754716981132
8.635419246638559,0.43674364209210215,94.94786259928551,0.4818188524865877,7.711494934083555,1728.0,498.0,71.18055555555556
819.4913827836267,0.31053443014035537,62.14480203616282,0.922294849882804,0.08627681129254418,75.0,806.0,974.6666666666664
51.0635374104599,0.3655333361668305,45.40109177096367,0.025273078769434004,3.134508994135628,201.0,102.0,49.253731343283576
5381.22188000302,0.36285122892726,35.9450312374544,0.9222948503492604,0.31994302835175137,150.0,465.0,210.0
1207.0342273385345,1.2870681704228553,36.59567571545655,0.92213620074431,0.08723478135245732,63.0,492.0,680.952380952381
30.86009835739652,0.420311959409632,70.75635665727161,0.6829668031694394,0.5735208977883592,228.0,323.0,41.66666666666666
342.5909572723942,1.2099986282119233,23.238623863178557,0.9222928789753072,0.14044287227387856,81.0,338.0,317.28395061728395
161.62497724966968,0.31333250712782224,29.010844527381806,0.9222948426978842,0.2062434654949668,85.0,381.0,348.2352941176471
31.555305737216052,0.5604541514649388,18.847532543330843,0.3570578122622781,2.114993861827499,114.0,81.0,28.947368421052627
46.82737669035586,0.013371862166607776,909.054679496492,0.9222930380892638,0.009060992862497909,132.0,11724.0,8781.818181818182
199.87470859288604,0.008319331461510515,18148.70487567485,0.4016469679197325,0.003692579721366922,159.0,30378.0,19005.66037735849
26.422576419018192,0.11991051661003226,122.98034484631918,0.4107283729267117,0.6947808288584756,194.0,258.0,32.98969072164948
20.69795072821352,0.5836949455392982,16.889230154033555,0.387497112894506,1.5231671913883518,101.0,87.0,13.861386138613858
40.52114303126592,0.3510138226969266,34.517184560819075,0.9222948408774916,0.5065204774091087,256.0,475.0,85.546875
132.05939617378846,0.33149301983136753,35.331039771009,0.9222948484315258,0.0857744615163345,52.0,468.0,800.0
22.8270552060082,0.01776386658666922,395.7446330858748,0.9222936759676263,0.0062833508306766395,52.0,5113.0,9732.692307692309
309.28388116517004,0.952502023420686,15.285162345075047,0.9222946545181993,0.2592692527632026,67.0,213.0,217.91044776119404
16.563282343323678,0.3944679321574409,27.251411326972843,0.9222948274333226,0.1311652411385117,104.0,409.0,293.26923076923083
23.184483017398076,0.061783691237168786,156.61701871059378,0.9222940732795,0.02480762542929315,78.0,2044.0,2520.5128205128203
306.0789529413761,1.11754747930389,8.995616962318879,0.9222941576660308,0.33688938332069523,53.0,130.0,145.28301886792454
144.8348723078734,0.2387018775507436,55.26016132950285,0.9222882566500146,0.09140876892540364,81.0,727.0,797.5308641975308
5333.198372414799,0.3626033369097461,33.00422125685315,0.9222948500115328,0.4261464628556289,183.0,427.0,133.33333333333334
18.671121416243693,0.049342272636214296,73.43094090516905,0.9222948285529992,0.05291037435251692,61.0,956.0,1467.2131147540986
31.66630775607551,0.38210399553936825,21.557722649271174,0.9222948469265774,0.1261580549029718,64.0,306.0,378.125
30.883167391152377,0.09052793677689218,53.436262086112926,0.9222947966160684,0.0727083073837659,64.0,702.0,996.875
11.245142725348627,0.4213344814483931,9.440353441740218,0.922294847700916,0.39509615115305263,78.0,151.0,93.58974358974359
27.11611862980659,0.3696123948732949,19.290482353313354,0.9222948211776836,0.2094643993215872,78.0,274.0,251.28205128205127
54.17746972647831,0.7665389269208638,15.136734572923114,0.12533415043828505,7.454176728136406,177.0,65.0,63.27683615819209
11.693867160201233,0.4165905578265836,27.41397136572461,0.92229484086237,0.18424311007565086,142.0,430.0,202.81690140845075
153.1023822816654,0.7217377180900446,26.86508626231609,0.09440917480331508,0.943847447870474,61.0,63.0,3.278688524590164
239.522865947808,0.3047832044112614,49.299554653141506,0.922294847417118,0.13712797858468964,100.0,647.0,547.0
308.41743600365385,1.0854016524100822,17.68423880469458,0.9222927611484064,0.1713719402164842,54.0,243.0,350.0
16490.430986217965,0.3872973732527989,260.81319532232493,0.9222948130017145,0.018769858537417927,66.0,3359.0,4989.393939393939
24398.11144420893,0.7086888701127743,1232.23735471255,0.8964190359831579,0.004034844629400343,70.0,11918.0,16925.714285714286
670.5493438647635,1.3320027036921662,115.4683882210663,0.9221474285771656,0.15979316686993905,375.0,1621.0,332.26666666666665
24.133551892577767,0.4159238628581071,31.018802584325844,0.3097658026412716,1.6244049482634884,125.0,97.0,22.4
18.69076202494567,0.4005980843361099,28.47067356873374,0.8723765930581732,0.32274913614627965,128.0,279.0,117.96875
37.28066680489701,0.9156755511058552,4.1955418333289645,0.08390057500700751,17.904756008551367,115.0,38.0,66.95652173913044
125.21651927080916,0.3142983271708798,28.25387324649264,0.9222948488354972,0.2447720492445848,101.0,376.0,272.27722772277235
15.197741262820955,0.3938669702154221,39.99149494831384,0.695202940814726,1.5014447631203307,277.0,211.0,23.826714801444048
47.71985803957322,0.004486944510244114,1682.9483451125311,0.5972639895636638,0.006700507668560318,56.0,4207.0,7412.5
1.3092754605390968,0.18990995234550972,64.60996228310955,0.9021588460235332,0.5406177427645691,482.0,785.0,62.8630705394191
69.04694783880298,0.20370508833543408,190.2185232744281,0.34515505156466475,0.6540926617499406,256.0,356.0,39.0625
89.45347034244794,0.01305388627892089,381.04877559904077,0.9222943478119436,0.009584509613230336,56.0,4913.0,8673.214285714286
16.464123838730526,0.056208607422618,94.00893644493912,0.9222948019372847,0.028103463713577064,52.0,1228.0,2261.538461538461
53.43338269602633,0.7744744485328229,10.290777367812604,0.019639220865771325,9.336064023273693,143.0,55.0,61.53846153846154
33.286062344279706,0.3529603376826837,17.94017591541285,0.9222948260266848,0.14726588677555424,57.0,254.0,345.61403508771934
10.479778320715038,0.4271440817359977,18.218019103017003,0.9222948398733416,0.20046869559754327,105.0,292.0,178.09523809523807
653.1671111062898,1.2357828950175038,31.6960268042598,0.9222445228998204,0.3164578515744794,168.0,447.0,166.07142857142858
30.671775467185057,0.17480603840683853,25.39503603112719,0.9222946994121772,0.14993322805828355,64.0,342.0,434.375
11204.604667341311,0.2548673712555912,5628.219547248241,0.92229415441225,0.0019467123014470253,190.0,72479.0,38046.84210526317
13.469723134497723,0.12105032128341442,9.167417790017018,0.9222947590060848,0.3814308374310153,51.0,124.0,143.13725490196074
592.7292109008403,0.6117571803467513,11.548535395319286,0.00017097548220997396,3.7227792601034273,65.0,34.0,47.69230769230769
80.06303411694255,0.8621464717978728,8.661397622202216,0.06008055048537182,11.394413061704352,129.0,33.0,74.4186046511628
9.577754654233287,0.2645373971078561,14.249890454080552,0.9222948325082788,0.19630930067261734,56.0,203.0,262.5
29.689218229722353,0.5197530442949271,5.470982921251895,0.4274574021282773,3.662777093978733,52.0,27.0,48.07692307692307
1000.7016185753264,0.413903735259666,50.72126488798687,0.9222948503513984,0.09192020327593108,65.0,658.0,912.3076923076924
24.27830909782823,0.3706484147999808,15.312536247506106,0.9222948529175112,0.4820879345861924,120.0,222.0,85.0
101.82754119863205,0.3238171895026149,54.546005950554715,0.9222948476525914,0.20086578824701626,165.0,726.0,340.0
31.84842017534539,0.02676766050215089,452.64622095451034,0.9222943004154864,0.005665104374187742,64.0,5856.0,9050.0
55.398380476430646,0.3530485753242173,39.96044590634776,0.8511842328994113,0.15641122305974736,77.0,304.0,294.80519480519484
15275.257309026341,0.35511335260028826,189.02516656821086,0.9222948376183298,0.030831276514295465,77.0,2435.0,3062.3376623376626
12.833259543316585,0.07699725487552095,46.33732660294584,0.9222948240462536,0.08887811678990426,66.0,609.0,822.7272727272727
25.308962251649078,0.566389704964741,23.564153074590553,0.20442856047150534,2.8360026651012893,158.0,104.0,34.177215189873415
7.771692119635089,0.4551728669118933,32.963621278293154,0.9222948443728615,0.6011115865467294,384.0,553.0,44.010416666666664
51.6420169638041,0.5799124519217503,12.159610645488574,0.2633912886594926,2.1808193026391742,60.0,41.0,31.666666666666668
746.2829281906801,0.21014119614876883,96.21974891790659,0.9222946473031843,0.050070093939997666,69.0,1245.0,1704.3478260869565
44.85187889442826,0.347499814396093,26.746362817130887,0.922294847419175,0.15397880881754628,76.0,367.0,382.89473684210526
4.386313704202066,0.4022001826903049,13.75096263695889,0.9222948421587914,0.2655917636428468,113.0,243.0,115.04424778761062
13.406730318165044,0.0061698007998967856,1027.9254947810946,0.9222938995216678,0.0035529683240898458,69.0,13250.0,19102.898550724636
11.940564409854746,0.4154719637723184,24.716643969946464,0.9222948332944929,0.18548654263901865,132.0,391.0,196.21212121212122
53.12999842326448,0.06752554884348827,111.2166040949934,0.9222946829588603,0.04122238529699565,76.0,1448.0,1805.2631578947369
15.323174125604034,0.39773834717395323,25.155413089855198,0.9222948432843948,0.21623023842474587,129.0,383.0,196.89922480620154
22.490258445817773,0.4388892927194607,35.13592224558613,0.6915639534164333,0.9305069811271343,176.0,184.0,4.545454545454546
251.92533555994916,1.3840248294625266,7.952196671221482,0.9222611351368144,0.4594613035404844,77.0,132.0,71.42857142857143
5.298412430526563,0.21604397773695977,56.37026730707983,0.9222441877627893,0.12276449305115505,159.0,795.0,400.0
25.894369281595157,0.36857631041629974,21.796936710542337,0.9222948405370142,0.23528721455967655,102.0,317.0,210.7843137254902
21.38533852160875,0.3809390070491689,34.46730347209679,0.9222948404928641,0.1961380263644268,140.0,497.0,255.0
17.76072242785144,0.3890438915767044,22.872369983356904,0.9222948186389147,0.16646958270890808,92.0,337.0,266.30434782608694
7.960559568525637,0.30971409237811304,44.38368787269819,0.8782316047310579,0.315507028079617,203.0,452.0,122.66009852216749
0.8238500117770187,1.2331698915974312,0.0022375234935603323,0.8824665680678102,5305.36401486552,102.0,1.0,99.01960784313725
